Id,Time(millis),Time(text),FlightMode,GpsCount,GpsSignalLevel,Latitude,Longitude,Altitude(meters),Altitude(feet),Altitude(ASL_meters),HomeLatitude,HomeLongitude,HomeDistance(meters),HomeDistance(feet),FlyZoneInfo,Battery1_Power(%),Battery1_Voltage,Battery1_Temperature(C),Battery1_Current,Battery1_ChargeRemaining,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),Speed(m/s),Speed(km/h),Speed(mph),Pitch,Roll,Yaw,UpLinkQuality(%),DownLinkQuality(%),FlyState,RadioChannel,Timestamp,LastUpdated,IsFlying,IsTakingPhoto,IsTakingVideo,IsTakingInterval,IsTakingPanorama,GimbalPitch,GimbalYaw,GimbalRoll,RcLeftHorizontal,RcLeftVertical,RcRightHorizontal,RcRightVertical,Battery1_Cell1,Battery1_Cell2,Battery1_DischargeCount,Battery1_FullCapacity,Battery1_Serial,DroneName,DroneType,CameraType,DroneSerial,DroneId,CameraId,AppVersion,UtcShiftMillis,AppTip,AppWarning,AppError,DroneError,InstanceId,InstanceName,MissionExecutionState,LastReachedWaypointId,MissionId,MissionName,MissionASL(meters),MediaId, MediaType, MediaFileName, MediaFileSize,VsCommandTimestamp, VsDroneLatitude, VsDroneLongitude, VsDroneX, VsDroneY, VsDroneAlt, VsTargetLatitude, VsTargetLongitude, VsTargetX, VsTargetY, VsTargetAlt, VsVelocityEast, VsVelocityNorth, VsVelocityUp, VsSpeed, VsResPitch, VsResRoll, VsResAlt, VsResYaw, VsResGimbal,CalibrationNorthSouth,CalibrationEastWest,CalibrationVertical,WpReachedMetadata
224,22817,22.817s,GPS_ATTI,26,5,53.93216946,13.05888168,4.3,14.1,,53.93224419,13.05905614,14.2,46.5,,56,7.237,30,-4865,1049,-1.9,0.3,0,1.9,6.9,4.3,1.3,-.8,175.6,100,100,6,0,1745579905642,104,1,0,0,0,0,0,1.5,0,501,0,0,256,3628,3583,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
225,22918,22.918s,GPS_ATTI,25,5,53.93216765,13.05888228,4.3,14.1,,53.93224419,13.05905614,14.2,46.7,,56,7.237,30,-4865,1049,-1.9,0.3,0,1.9,6.9,4.3,0.4,-.7,177.5,100,100,6,0,1745579905743,101,1,0,0,0,0,0,1.9,0,553,0,0,256,3628,3583,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
226,23019,23.019s,GPS_ATTI,25,5,53.93216578,13.05888303,4.3,14.1,,53.93224419,13.05905614,14.3,47.0,,56,7.237,30,-4865,1049,-1.8,0.3,0,1.8,6.6,4.1,-1,0.6,-179.4,100,100,6,0,1745579905844,101,1,0,0,0,0,0,1.9,0,600,0,0,256,3628,3583,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
227,23121,23.121s,GPS_ATTI,25,5,53.93216396,13.05888351,4.3,14.1,,53.93224419,13.05905614,14.4,47.4,,56,7.237,30,-4865,1049,-1.8,0.2,0,1.8,6.5,4.1,-1.2,0.6,-176.1,100,100,6,0,1745579905946,102,1,0,0,0,0,0,1.9,0,600,0,0,256,3628,3583,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
228,23223,23.223s,GPS_ATTI,25,5,53.93216233,13.05888382,4.3,14.1,,53.93224419,13.05905614,14.5,47.7,,56,7.237,30,-4865,1049,-1.8,0.2,0,1.8,6.5,4.1,-2,0,-172.7,100,100,6,0,1745579906048,102,1,0,0,0,0,0,2,0,598,0,0,257,3628,3583,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
229,23325,23.325s,GPS_ATTI,24,5,53.93216062,13.05888408,4.3,14.1,,53.93224419,13.05905614,14.6,48.0,,56,7.237,30,-4865,1049,-1.8,0.1,0,1.8,6.5,4.0,-1.4,-.4,-168.4,100,100,6,0,1745579906150,102,1,0,0,0,0,0,2,0,590,0,0,257,3628,3583,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
230,23427,23.427s,GPS_ATTI,24,5,53.93215938,13.05888345,4.3,14.1,,53.93224419,13.05905614,14.8,48.4,,56,7.237,30,-4865,1049,-1.8,0.1,0,1.8,6.5,4.0,-.8,-1.3,-164.4,100,100,6,0,1745579906252,102,1,0,0,0,0,0,2,0,590,0,0,282,3628,3583,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
231,23529,23.529s,GPS_ATTI,24,5,53.93215771,13.05888343,4.3,14.1,,53.93224419,13.05905614,14.9,48.8,,56,7.237,30,-4865,1049,-1.8,0,0,1.8,6.5,4.0,-1.5,-1.6,-160.3,100,100,6,0,1745579906354,102,1,0,0,0,0,0,1.9,0,613,0,0,284,3628,3583,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
232,23630,23.63s,GPS_ATTI,24,5,53.93215611,13.0588832,4.3,14.1,,53.93224419,13.05905614,15.0,49.2,,56,7.237,30,-4865,1049,-1.8,0,0,1.8,6.5,4.0,-.9,-1.3,-156.6,100,100,6,0,1745579906455,101,1,0,0,0,0,0,2,0,660,0,0,287,3628,3583,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
233,23733,23.733s,GPS_ATTI,26,5,53.9321544,13.05888295,4.2,13.8,,53.93224419,13.05905614,15.1,49.7,,56,7.237,30,-4865,1049,-1.9,0.1,0,1.9,6.8,4.3,-1.3,0.2,-152.2,100,100,6,0,1745579906558,103,1,0,0,0,0,0,2.1,0,660,0,0,287,3656,3615,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
234,23835,23.835s,GPS_ATTI,26,5,53.93215267,13.05888298,4.2,13.8,,53.93224419,13.05905614,15.3,50.1,,56,7.237,30,-4865,1049,-1.9,0.1,0,1.9,6.8,4.3,-.6,1.1,-147.5,100,100,6,0,1745579906660,102,1,0,0,0,0,0,2.1,0,660,0,0,287,3656,3615,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
235,23937,23.937s,GPS_ATTI,25,5,53.93215081,13.05888311,4.2,13.8,,53.93224419,13.05905614,15.4,50.5,,56,7.237,30,-4865,1049,-1.9,0.1,0,1.9,6.8,4.3,-.1,1.8,-142.8,100,100,6,0,1745579906762,102,1,0,0,0,0,0,2.1,0,660,0,0,287,3656,3615,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
236,24039,24.039s,GPS_ATTI,25,5,53.93214909,13.05888326,4.2,13.8,,53.93224419,13.05905614,15.5,50.9,,56,7.237,30,-4865,1049,-1.9,0,0,1.9,6.8,4.3,-.8,2.1,-138.1,100,100,6,0,1745579906864,102,1,0,0,0,0,0,2.3,0,660,0,0,269,3656,3615,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
237,24140,24.14s,GPS_ATTI,25,5,53.9321473,13.05888332,4.2,13.8,,53.93224419,13.05905614,15.7,51.4,,56,7.237,30,-4865,1049,-2,0,0,2,7.2,4.5,-1.4,2.7,-133.2,100,100,6,0,1745579906965,101,1,0,0,0,0,0,2.3,0,660,0,0,269,3656,3615,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
238,24242,24.242s,GPS_ATTI,25,5,53.93214496,13.0588842,4.2,13.8,,53.93224419,13.05905614,15.8,51.8,,56,7.251,30,-4486,1048,-2,0,0,2,7.2,4.5,-.3,2.3,-128.2,100,100,6,0,1745579907067,102,1,0,0,0,0,0,2,0,660,0,0,32,3656,3615,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
239,24345,24.345s,GPS_ATTI,25,5,53.93214296,13.05888418,4.2,13.8,,53.93224419,13.05905614,16.0,52.3,,56,7.251,30,-4486,1048,-1.9,0,0,1.9,6.8,4.3,4.9,4.3,-123.3,100,100,6,0,1745579907170,103,1,0,0,0,0,0,2,0,660,0,0,0,3656,3615,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
240,24448,24.448s,GPS_ATTI,25,5,53.93214117,13.05888419,4.2,13.8,,53.93224419,13.05905614,16.1,52.8,,56,7.251,30,-4486,1048,-1.8,0,0,1.8,6.5,4.0,10.3,13.2,-117.6,100,100,6,0,1745579907273,103,1,0,0,0,0,0,1,0,660,0,0,4,3656,3615,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
241,24549,24.549s,GPS_ATTI,25,5,53.93214117,13.05888419,4.2,13.8,,53.93224419,13.05905614,16.1,52.8,,56,7.251,30,-4486,1048,-1.8,0,0,1.8,6.5,4.0,10.3,13.2,-117.6,100,100,6,0,1745579907374,101,1,0,0,0,0,0,1,0,660,0,0,163,3656,3615,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
242,24651,24.651s,GPS_ATTI,27,5,53.93213831,13.05888412,4.2,13.8,,53.93224419,13.05905614,16.3,53.6,,56,7.251,30,-4486,1048,-1.2,0,0,1.2,4.3,2.7,5.3,10.2,-108.9,100,100,6,0,1745579907476,102,1,0,0,0,0,0,2,0,660,0,0,309,3656,3615,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
243,24754,24.754s,GPS_ATTI,26,5,53.93213738,13.05888438,4.3,14.1,,53.93224419,13.05905614,16.4,53.8,,56,7.251,30,-4486,1048,-.8,0,0,0.8,2.9,1.8,1.2,7.4,-104.6,100,100,6,0,1745579907579,103,1,0,0,0,0,0,2.6,0,660,0,0,355,3645,3603,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
244,24856,24.856s,GPS_ATTI,26,5,53.93213688,13.05888394,4.3,14.1,,53.93224419,13.05905614,16.4,54.0,,56,7.251,30,-4486,1048,-.7,0,0,0.7,2.5,1.6,-2.9,4.2,-100,100,100,6,0,1745579907681,102,1,0,0,0,0,0,2.9,0,660,0,0,354,3645,3603,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
245,24957,24.957s,GPS_ATTI,26,5,53.93213642,13.05888334,4.3,14.1,,53.93224419,13.05905614,16.5,54.2,,56,7.251,30,-4486,1048,-.8,-.1,0,0.8,2.9,1.8,-4.1,3,-95.1,100,100,6,0,1745579907782,101,1,0,0,0,0,0,2.9,0,0,0,0,352,3645,3603,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
246,25058,25.058s,GPS_ATTI,26,5,53.93213574,13.05888294,4.3,14.1,,53.93224419,13.05905614,16.6,54.4,,56,7.251,30,-4486,1048,-.8,-.2,0,0.8,3.0,1.8,-5.2,2.6,-90.3,100,100,6,0,1745579907883,101,1,0,0,0,0,0,2.8,0,0,0,0,341,3645,3603,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
247,25161,25.161s,GPS_ATTI,26,5,53.93213519,13.05888224,4.3,14.1,,53.93224419,13.05905614,16.7,54.7,,56,7.251,30,-4486,1048,-.9,-.3,0,0.9,3.4,2.1,-6.2,3.2,-87.4,100,100,6,0,1745579907986,103,1,0,0,0,0,0,2.6,0,0,0,0,342,3645,3603,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
248,25263,25.263s,GPS_ATTI,26,5,53.9321344,13.05888177,4.3,14.1,,53.93224419,13.05905614,16.7,54.9,,56,7.259,30.1,-4555,1047,-.9,-.4,0,01.0,3.5,2.2,-5.9,4.2,-85.9,100,100,6,0,1745579908088,102,1,0,0,0,0,0,2.2,0,0,0,0,342,3645,3603,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
249,25367,25.367s,GPS_ATTI,25,5,53.9321344,13.05888177,4.3,14.1,,53.93224419,13.05905614,16.7,54.9,,56,7.259,30.1,-4555,1047,-.8,-.6,0,1,3.6,2.2,-5.3,4.5,-85.5,100,100,6,0,1745579908192,104,1,0,0,0,0,0,2.2,0,0,0,0,360,3645,3603,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
250,25469,25.469s,GPS_ATTI,25,5,53.93213287,13.05887997,4.3,14.1,,53.93224419,13.05905614,17.0,55.6,,56,7.259,30.1,-4555,1047,-.8,-.7,0,1.1,3.8,2.4,-5.3,5.2,-85.5,100,100,6,0,1745579908294,102,1,0,0,0,0,0,1.6,0,0,0,0,405,3645,3603,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
251,25570,25.57s,GPS_ATTI,25,5,53.93213188,13.05887865,4.3,14.1,,53.93224419,13.05905614,17.1,56.1,,56,7.259,30.1,-4555,1047,-.7,-.7,0,01.0,3.6,2.2,-5,5.5,-84.9,100,100,6,0,1745579908395,101,1,0,0,0,0,0,1.4,0,0,0,0,400,3645,3603,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
252,25672,25.672s,GPS_ATTI,25,5,53.93213121,13.0588772,4.3,14.1,,53.93224419,13.05905614,17.2,56.5,,56,7.259,30.1,-4555,1047,-.6,-.8,0,1,3.6,2.2,-6,4.2,-84.8,100,100,6,0,1745579908497,102,1,0,0,0,0,0,1.4,0,0,0,0,405,3645,3603,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
253,25774,25.774s,GPS_ATTI,26,5,53.93213055,13.05887554,4.3,14.1,,53.93224419,13.05905614,17.3,56.9,,56,7.259,30.1,-4555,1047,-.6,-.9,0,1.1,3.9,2.4,-6.5,3.4,-84.7,100,100,6,0,1745579908599,102,1,0,0,0,0,0,1,0,0,0,0,413,3655,3616,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
254,25875,25.875s,GPS_ATTI,26,5,53.93212998,13.05887406,4.3,14.1,,53.93224419,13.05905614,17.5,57.3,,56,7.259,30.1,-4555,1047,-.6,-1,0,1.2,4.2,2.6,-5.8,4.9,-84.4,100,100,6,0,1745579908700,101,1,0,0,0,0,0,1,0,0,0,0,415,3655,3616,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
255,25978,25.978s,GPS_ATTI,26,5,53.93212908,13.0588725,4.3,14.1,,53.93224419,13.05905614,17.6,57.7,,56,7.259,30.1,-4555,1047,-.5,-1.1,0,1.2,4.3,2.7,-7.5,5.5,-84.6,100,100,6,0,1745579908803,103,1,0,0,0,0,0,1,0,0,151,0,409,3655,3616,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
256,26079,26.079s,GPS_ATTI,26,5,53.93212819,13.05886886,4.3,14.1,,53.93224419,13.05905614,17.8,58.5,,56,7.259,30.1,-4555,1047,-.4,-1.3,0,1.4,4.9,3.0,-8.8,3.4,-85.1,100,100,6,0,1745579908904,101,1,0,0,0,0,0,1.6,0,131,205,0,409,3655,3616,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
257,26180,26.18s,GPS_ATTI,26,5,53.93212789,13.0588668,4.3,14.1,,53.93224419,13.05905614,18.0,58.9,,56,7.259,30.1,-4555,1047,-.3,-1.4,-.2,1.4,5.2,3.2,-7.8,3.6,-84.7,100,100,6,0,1745579909005,101,1,0,0,0,0,0,1.3,0,131,205,0,407,3655,3616,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
258,26281,26.281s,GPS_ATTI,26,5,53.93212763,13.05886444,4.3,14.1,,53.93224419,13.05905614,18.1,59.3,,56,7.248,30.2,-4428,1046,-.2,-1.6,-.3,1.6,5.9,3.7,-6.2,3.4,-84.4,100,100,6,0,1745579909106,101,1,0,0,0,0,0,1.2,0,126,193,0,407,3655,3616,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
259,26383,26.383s,GPS_ATTI,26,5,53.93212783,13.05886194,4.3,14.1,,53.93224419,13.05905614,18.2,59.6,,56,7.248,30.2,-4428,1046,-.2,-1.7,-.4,1.8,6.3,3.9,-7.7,3.1,-84.5,100,100,6,0,1745579909208,102,1,0,0,0,0,0,1.3,0,78,173,0,403,3655,3616,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
260,26485,26.485s,GPS_ATTI,26,5,53.93212784,13.05885904,4.4,14.4,,53.93224419,13.05905614,18.3,60.1,,56,7.248,30.2,-4428,1046,-.1,-1.8,-.4,1.8,6.6,4.1,-8.1,1.2,-84.6,100,100,6,0,1745579909310,102,1,0,0,0,0,0,1.6,0,45,169,0,402,3655,3616,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
261,26587,26.587s,GPS_ATTI,26,5,53.93212773,13.05885613,4.4,14.4,,53.93224419,13.05905614,18.5,60.5,,56,7.248,30.2,-4428,1046,-.1,-1.9,-.4,1.9,7.0,4.3,-7.4,1.1,-84.4,100,100,6,0,1745579909412,102,1,0,0,0,0,0,1.5,0,42,167,0,386,3655,3616,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
262,26688,26.688s,GPS_ATTI,25,5,53.93212761,13.05885295,4.5,14.8,,53.93224419,13.05905614,18.6,61.1,,56,7.248,30.2,-4428,1046,-.1,-2,-.3,2.0,7.3,4.5,-7.2,1.6,-84.2,100,100,6,0,1745579909513,101,1,0,0,0,0,0,1.2,0,0,119,0,381,3655,3616,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
263,26789,26.789s,GPS_ATTI,25,5,53.93212728,13.05885,4.5,14.8,,53.93224419,13.05905614,18.8,61.6,,56,7.248,30.2,-4428,1046,-.1,-2.1,-.3,2.1,7.6,4.8,-4.8,2.4,-84.3,100,100,6,0,1745579909614,101,1,0,0,0,0,0,1.3,0,0,96,0,362,3654,3611,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
264,26891,26.891s,GPS_ATTI,26,5,53.93212714,13.05884676,4.5,14.8,,53.93224419,13.05905614,18.9,62.2,,56,7.248,30.2,-4428,1046,-.1,-2.1,-.2,2.1,7.6,4.7,-4.3,2.8,-84.1,100,100,6,0,1745579909716,102,1,0,0,0,0,0,1.1,0,0,104,0,362,3654,3611,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
265,26993,26.993s,GPS_ATTI,26,5,53.93212703,13.05884341,4.5,14.8,,53.93224419,13.05905614,19.1,62.7,,56,7.248,30.2,-4428,1046,-.1,-2.2,-.2,2.2,8.0,4.9,-5.1,3.5,-84,100,100,6,0,1745579909818,102,1,0,0,0,0,0,1.1,0,0,147,0,363,3654,3611,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
266,27095,27.095s,GPS_ATTI,26,5,53.93212694,13.0588398,4.6,15.1,,53.93224419,13.05905614,19.3,63.3,,56,7.248,30.2,-4428,1046,-.1,-2.2,-.1,2.2,7.9,4.9,-5.7,2.9,-84.3,100,100,6,0,1745579909920,102,1,0,0,0,0,0,1.2,0,0,224,0,366,3654,3611,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
267,27196,27.196s,GPS_ATTI,26,5,53.93212689,13.05883619,4.6,15.1,,53.93224419,13.05905614,19.5,63.9,,56,7.230,30.2,-4660,1044,-.1,-2.3,-.2,2.3,8.3,5.2,-5.3,3.6,-84,100,100,6,0,1745579910021,101,1,0,0,0,0,0,1,0,0,224,0,366,3654,3611,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
268,27298,27.298s,GPS_ATTI,25,5,53.93212684,13.05883253,4.6,15.1,,53.93224419,13.05905614,19.7,64.5,,56,7.230,30.2,-4660,1044,-.1,-2.3,-.4,2.3,8.4,5.2,-5.1,4.9,-84.1,100,100,6,0,1745579910123,102,1,0,0,0,0,0,1,0,0,271,0,366,3654,3611,,,,,,,,,,,,,,,,57911e63-5854-4165-8c6a-7b622a5f22ad,Rustow_North,Idle,-1,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,
